t_s,delivered_images,utility,backlog_bits,n_active,n_dropped
15510,10574224.1,40.3516,1303492710,10,31
15540,10579550.8,40.3546,1273492710,10,31
15570,10584877.5,40.3577,1243492710,10,31
15600,10592867.6,40.3724,1183492710,10,31
15630,10600857.6,40.387,1123492710,10,31
15660,10608847.7,40.4017,1063492710,10,31
15690,10611511.1,40.4121,1033492710,9,31
15720,10614174.4,40.415,1003492710,9,31
15750,10616837.8,40.4169,973492710,9,31
15780,10619501.1,40.4179,943492710,9,31
15810,10622164.5,40.4178,913492710,9,31
15840,10624827.8,40.4169,883492710,9,31
15870,10624827.8,40.4169,883492710,9,31
15900,10624827.8,40.4169,883492710,9,31
15930,10624827.8,40.4169,883492710,9,31
15960,10624827.8,40.4169,883492710,9,31
15990,10624827.8,40.4169,883492710,9,31
16020,10624827.8,40.4169,883492710,9,31
16050,10624827.8,40.4169,883492710,9,31
16080,10624827.8,40.4169,883492710,9,31
16110,10624827.8,40.4169,883492710,9,31
16140,10624827.8,40.4169,883492710,9,31
16170,10624827.8,40.4169,883492710,9,31
16200,10624827.8,40.4169,449800580,9,33
16230,10624827.8,40.4169,449800580,7,33
16260,10624827.8,40.4169,449800580,7,33
16290,10624827.8,40.4169,449800580,7,33
16320,10624827.8,40.4169,449800580,7,33
16350,10624827.8,40.4169,449800580,7,33
16380,10624827.8,40.4169,449800580,7,33
16410,10624827.8,40.4169,449800580,7,33
16440,10624827.8,40.4169,449800580,7,33
16470,10624827.8,40.4169,449800580,7,33
16500,10624827.8,40.4169,449800580,7,33
16530,10624827.8,40.4169,449800580,7,33
16560,10624827.8,40.4169,449800580,7,33
16590,10624827.8,40.4169,449800580,7,33
16620,10624827.8,40.4169,449800580,7,33
16650,10624827.8,40.4169,449800580,7,33
16680,10624827.8,40.4169,449800580,7,33
16710,10624827.8,40.4169,449800580,7,33
16740,10624827.8,40.4169,449800580,7,33
16770,10624827.8,40.4169,449800580,7,33
16800,10624827.8,40.4169,239482007,7,35
16830,10624827.8,40.4169,239482007,5,35
16860,10624827.8,40.4169,239482007,5,35
16890,10624827.8,40.4169,239482007,5,35
16920,10624827.8,40.4169,239482007,5,35
16950,10624827.8,40.4169,239482007,5,35
16980,10624827.8,40.4169,239482007,5,35
17010,10624827.8,40.4169,239482007,5,35
17040,10624827.8,40.4169,239482007,5,35
17070,10624827.8,40.4169,239482007,5,35
17100,10624827.8,40.4169,239482007,5,35
17130,10624827.8,40.4169,239482007,5,35
17160,10624827.8,40.4169,239482007,5,35
17190,10624827.8,40.4169,239482007,5,35
17220,10624827.8,40.4169,239482007,5,35
17250,10624827.8,40.4169,239482007,5,35
17280,10624827.8,40.4169,239482007,5,35
17310,10624827.8,40.4169,239482007,5,35
17340,10624827.8,40.4169,239482007,5,35
