t,link_id,type,node_a,node_b,dist_km,available,elevation_deg
2110,51,GSL,0,7,13205.43,0,-83.18
2110,52,GSL,1,7,7233.28,0,-29.23
2110,53,GSL,2,7,6226.24,0,-23.36
2110,54,GSL,3,7,5150.35,0,-17.03
2110,55,GSL,4,7,11529.74,0,-58.77
2110,56,GSL,5,7,10296.05,0,-48.79
2120,0,ISL,0,1,11987.52,1,
2120,1,ISL,1,2,11987.52,1,
2120,2,ISL,2,0,11987.52,1,
2120,3,ISL,3,4,11987.52,1,
2120,4,ISL,4,5,11987.52,1,
2120,5,ISL,5,3,11987.52,1,
2120,6,ISL,0,3,12807.51,1,
2120,7,ISL,1,4,7642.6,1,
2120,8,ISL,2,5,10816.9,1,
2120,45,GSL,0,6,561.8,1,77.73
2120,46,GSL,1,6,11475.28,0,-58.28
2120,47,GSL,2,6,11553.0,0,-58.98
2120,48,GSL,3,6,12337.91,0,-67.19
2120,49,GSL,4,6,7760.7,0,-32.35
2120,50,GSL,5,6,7281.29,0,-29.51
2120,51,GSL,0,7,13208.64,0,-83.31
2120,52,GSL,1,7,7176.44,0,-28.9
2120,53,GSL,2,7,6284.92,0,-23.7
2120,54,GSL,3,7,5163.2,0,-17.1
2120,55,GSL,4,7,11551.61,0,-58.97
2120,56,GSL,5,7,10265.05,0,-48.57
2130,0,ISL,0,1,11987.52,1,
2130,1,ISL,1,2,11987.52,1,
2130,2,ISL,2,0,11987.52,1,
2130,3,ISL,3,4,11987.52,1,
2130,4,ISL,4,5,11987.52,1,
2130,5,ISL,5,3,11987.52,1,
2130,6,ISL,0,3,12835.97,1,
2130,7,ISL,1,4,7682.31,1,
2130,8,ISL,2,5,10754.87,1,
2130,45,GSL,0,6,556.85,1,80.62
2130,46,GSL,1,6,11510.39,0,-58.59
2130,47,GSL,2,6,11518.26,0,-58.67
2130,48,GSL,3,6,12340.93,0,-67.23
2130,49,GSL,4,6,7720.28,0,-32.11
2130,50,GSL,5,6,7319.04,0,-29.74
2130,51,GSL,0,7,13211.5,0,-83.42
2130,52,GSL,1,7,7119.41,0,-28.56
2130,53,GSL,2,7,6343.49,0,-24.04
2130,54,GSL,3,7,5176.71,0,-17.18
2130,55,GSL,4,7,11573.25,0,-59.17
2130,56,GSL,5,7,10233.83,0,-48.34
2140,0,ISL,0,1,11987.52,1,
2140,1,ISL,1,2,11987.52,1,
2140,2,ISL,2,0,11987.52,1,
2140,3,ISL,3,4,11987.52,1,
2140,4,ISL,4,5,11987.52,1,
2140,5,ISL,5,3,11987.52,1,
2140,6,ISL,0,3,12863.39,1,
2140,7,ISL,1,4,7723.5,1,
2140,8,ISL,2,5,10692.42,1,
2140,45,GSL,0,6,560.66,1,78.33
2140,46,GSL,1,6,11545.19,0,-58.91
2140,47,GSL,2,6,11483.21,0,-58.35
2140,48,GSL,3,6,12343.66,0,-67.26
2140,49,GSL,4,6,7679.81,0,-31.87
2140,50,GSL,5,6,7356.91,0,-29.96
2140,51,GSL,0,7,13214.01,0,-83.53
2140,52,GSL,1,7,7062.21,0,-28.23
2140,53,GSL,2,7,6401.95,0,-24.38
2140,54,GSL,3,7,5190.86,0,-17.27
2140,55,GSL,4,7,11594.65,0,-59.37
2140,56,GSL,5,7,10202.39,0,-48.11
2150,0,ISL,0,1,11987.52,1,
2150,1,ISL,1,2,11987.52,1,
2150,2,ISL,2,0,11987.52,1,
2150,3,ISL,3,4,11987.52,1,
2150,4,ISL,4,5,11987.52,1,
2150,5,ISL,5,3,11987.52,1,
2150,6,ISL,0,3,12889.78,1,
2150,7,ISL,1,4,7766.13,1,
2150,8,ISL,2,5,10629.58,1,
2150,45,GSL,0,6,573.06,1,72.98
2150,46,GSL,1,6,11579.66,0,-59.23
2150,47,GSL,2,6,11447.83,0,-58.03
2150,48,GSL,3,6,12346.1,0,-67.29
2150,49,GSL,4,6,7639.31,0,-31.63
2150,50,GSL,5,6,7394.89,0,-30.18
2150,51,GSL,0,7,13216.15,0,-83.62
2150,52,GSL,1,7,7004.83,0,-27.89
2150,53,GSL,2,7,6460.29,0,-24.72
2150,54,GSL,3,7,5205.65,0,-17.36
2150,55,GSL,4,7,11615.81,0,-59.57
2150,56,GSL,5,7,10170.73,0,-47.88
2160,0,ISL,0,1,11987.52,1,
2160,1,ISL,1,2,11987.52,1,
2160,2,ISL,2,0,11987.52,1,
2160,3,ISL,3,4,11987.52,1,
2160,4,ISL,4,5,11987.52,1,
2160,5,ISL,5,3,11987.52,1,
2160,6,ISL,0,3,12915.13,1,
2160,7,ISL,1,4,7810.15,1,
2160,8,ISL,2,5,10566.37,1,
2160,45,GSL,0,6,593.5,1,66.94
2160,46,GSL,1,6,11613.81,0,-59.55
2160,47,GSL,2,6,11412.14,0,-57.71
2160,48,GSL,3,6,12348.24,0,-67.31
2160,49,GSL,4,6,7598.78,0,-31.39
2160,50,GSL,5,6,7432.98,0,-30.41
2160,51,GSL,0,7,13217.95,0,-83.69
2160,52,GSL,1,7,6947.27,0,-27.56
2160,53,GSL,2,7,6518.51,0,-25.06
2160,54,GSL,3,7,5221.06,0,-17.45
2160,55,GSL,4,7,11636.74,0,-59.76
2160,56,GSL,5,7,10138.85,0,-47.66
2170,0,ISL,0,1,11987.52,1,
2170,1,ISL,1,2,11987.52,1,
2170,2,ISL,2,0,11987.52,1,
2170,3,ISL,3,4,11987.52,1,
2170,4,ISL,4,5,11987.52,1,
2170,5,ISL,5,3,11987.52,1,
2170,6,ISL,0,3,12939.43,1,
2170,7,ISL,1,4,7855.52,1,
2170,8,ISL,2,5,10502.81,1,
2170,45,GSL,0,6,621.2,1,61.03
2170,46,GSL,1,6,11647.64,0,-59.87
2170,47,GSL,2,6,11376.13,0,-57.39
2170,48,GSL,3,6,12350.08,0,-67.34
2170,49,GSL,4,6,7558.22,0,-31.15
2170,50,GSL,5,6,7471.18,0,-30.63
2170,51,GSL,0,7,13219.38,0,-83.75
2170,52,GSL,1,7,6889.54,0,-27.22
2170,53,GSL,2,7,6576.61,0,-25.4
2170,54,GSL,3,7,5237.1,0,-17.55
2170,55,GSL,4,7,11657.43,0,-59.96
2170,56,GSL,5,7,10106.76,0,-47.43
2180,0,ISL,0,1,11987.52,1,
2180,1,ISL,1,2,11987.52,1,
2180,2,ISL,2,0,11987.52,1,
2180,3,ISL,3,4,11987.52,1,
2180,4,ISL,4,5,11987.52,1,
2180,5,ISL,5,3,11987.52,1,
2180,6,ISL,0,3,12962.69,1,
2180,7,ISL,1,4,7902.2,1,
2180,8,ISL,2,5,10438.92,1,
2180,45,GSL,0,6,655.22,1,55.51
2180,46,GSL,1,6,11681.15,0,-60.18
2180,47,GSL,2,6,11339.8,0,-57.07
2180,48,GSL,3,6,12351.63,0,-67.36
2180,49,GSL,4,6,7517.64,0,-30.91
2180,50,GSL,5,6,7509.46,0,-30.86
2180,51,GSL,0,7,13220.46,0,-83.8
2180,52,GSL,1,7,6831.63,0,-26.88
2180,53,GSL,2,7,6634.59,0,-25.74
2180,54,GSL,3,7,5253.76,0,-17.64
2180,55,GSL,4,7,11677.89,0,-60.15
2180,56,GSL,5,7,10074.45,0,-47.2
2190,0,ISL,0,1,11987.52,1,
2190,1,ISL,1,2,11987.52,1,
2190,2,ISL,2,0,11987.52,1,
2190,3,ISL,3,4,11987.52,1,
2190,4,ISL,4,5,11987.52,1,
2190,5,ISL,5,3,11987.52,1,
2190,6,ISL,0,3,12984.88,1,
2190,7,ISL,1,4,7950.14,1,
2190,8,ISL,2,5,10374.75,1,
2190,45,GSL,0,6,694.65,1,50.48
2190,46,GSL,1,6,11714.33,0,-60.5
2190,47,GSL,2,6,11303.16,0,-56.75
2190,48,GSL,3,6,12352.87,0,-67.37
2190,49,GSL,4,6,7477.05,0,-30.67
2190,50,GSL,5,6,7547.84,0,-31.09
2190,51,GSL,0,7,13221.19,0,-83.83
2190,52,GSL,1,7,6773.56,0,-26.54
2190,53,GSL,2,7,6692.44,0,-26.07
2190,54,GSL,3,7,5271.03,0,-17.75
2190,55,GSL,4,7,11698.1,0,-60.35
2190,56,GSL,5,7,10041.94,0,-46.97
2200,0,ISL,0,1,11987.52,1,
2200,1,ISL,1,2,11987.52,1,
2200,2,ISL,2,0,11987.52,1,
2200,3,ISL,3,4,11987.52,1,
2200,4,ISL,4,5,11987.52,1,
2200,5,ISL,5,3,11987.52,1,
2200,6,ISL,0,3,13006.01,1,
2200,7,ISL,1,4,7999.29,1,
2200,8,ISL,2,5,10310.3,1,
2200,45,GSL,0,6,738.6,1,45.96
2200,46,GSL,1,6,11747.19,0,-60.82
2200,47,GSL,2,6,11266.21,0,-56.43
2200,48,GSL,3,6,12353.82,0,-67.38
2200,49,GSL,4,6,7436.44,0,-30.43
2200,50,GSL,5,6,7586.31,0,-31.32
2200,51,GSL,0,7,13221.55,0,-83.85
2200,52,GSL,1,7,6715.32,0,-26.21
2200,53,GSL,2,7,6750.16,0,-26.41
2200,54,GSL,3,7,5288.9,0,-17.85
2200,55,GSL,4,7,11718.06,0,-60.54
2200,56,GSL,5,7,10009.21,0,-46.74
2210,0,ISL,0,1,11987.52,1,
2210,1,ISL,1,2,11987.52,1,
2210,2,ISL,2,0,11987.52,1,
2210,3,ISL,3,4,11987.52,1,
2210,4,ISL,4,5,11987.52,1,
2210,5,ISL,5,3,11987.52,1,
2210,6,ISL,0,3,13026.07,1,
2210,7,ISL,1,4,8049.61,1,
2210,8,ISL,2,5,10245.61,1,
2210,45,GSL,0,6,786.31,1,41.91
2210,46,GSL,1,6,11779.73,0,-61.14
2210,47,GSL,2,6,11228.95,0,-56.12
2210,48,GSL,3,6,12354.48,0,-67.39
2210,49,GSL,4,6,7395.82,0,-30.19
2210,50,GSL,5,6,7624.85,0,-31.54
2210,51,GSL,0,7,13221.56,0,-83.85
2210,52,GSL,1,7,6656.91,0,-25.86
2210,53,GSL,2,7,6807.75,0,-26.74
2210,54,GSL,3,7,5307.37,0,-17.96
2210,55,GSL,4,7,11737.79,0,-60.73
2210,56,GSL,5,7,9976.27,0,-46.5
2220,0,ISL,0,1,11987.52,1,
2220,1,ISL,1,2,11987.52,1,
2220,2,ISL,2,0,11987.52,1,
2220,3,ISL,3,4,11987.52,1,
2220,4,ISL,4,5,11987.52,1,
2220,5,ISL,5,3,11987.52,1,
2220,6,ISL,0,3,13045.06,1,
2220,7,ISL,1,4,8101.05,1,
2220,8,ISL,2,5,10180.69,1,
2220,45,GSL,0,6,837.15,1,38.29
2220,46,GSL,1,6,11811.94,0,-61.45
2220,47,GSL,2,6,11191.38,0,-55.8
2220,48,GSL,3,6,12354.83,0,-67.39
2220,49,GSL,4,6,7355.2,0,-29.95
2220,50,GSL,5,6,7663.47,0,-31.77
2220,51,GSL,0,7,13221.22,0,-83.83
2220,52,GSL,1,7,6598.34,0,-25.52
2220,53,GSL,2,7,6865.2,0,-27.08
2220,54,GSL,3,7,5326.42,0,-18.08
2220,55,GSL,4,7,11757.27,0,-60.92
2220,56,GSL,5,7,9943.12,0,-46.27
2230,0,ISL,0,1,11987.52,1,
2230,1,ISL,1,2,11987.52,1,
2230,2,ISL,2,0,11987.52,1,
2230,3,ISL,3,4,11987.52,1,
2230,4,ISL,4,5,11987.52,1,
2230,5,ISL,5,3,11987.52,1,
2230,6,ISL,0,3,13062.97,1,
2230,7,ISL,1,4,8153.57,1,
2230,8,ISL,2,5,10115.59,1,
2230,45,GSL,0,6,890.56,1,35.05
2230,46,GSL,1,6,11843.82,0,-61.77
2230,47,GSL,2,6,11153.49,0,-55.48
2230,48,GSL,3,6,12354.88,0,-67.4
2230,49,GSL,4,6,7314.59,0,-29.71
2230,50,GSL,5,6,7702.16,0,-32.0
2230,51,GSL,0,7,13220.51,0,-83.8
2230,52,GSL,1,7,6539.61,0,-25.18
2230,53,GSL,2,7,6922.51,0,-27.41
2230,54,GSL,3,7,5346.06,0,-18.19
2230,55,GSL,4,7,11776.5,0,-61.11
2230,56,GSL,5,7,9909.76,0,-46.04
2240,0,ISL,0,1,11987.52,1,
2240,1,ISL,1,2,11987.52,1,
2240,2,ISL,2,0,11987.52,1,
2240,3,ISL,3,4,11987.52,1,
2240,4,ISL,4,5,11987.52,1,
2240,5,ISL,5,3,11987.52,1,
2240,6,ISL,0,3,13079.8,1,
2240,7,ISL,1,4,8207.13,1,
2240,8,ISL,2,5,10050.33,1,
2240,45,GSL,0,6,946.11,1,32.15
2240,46,GSL,1,6,11875.38,0,-62.09
2240,47,GSL,2,6,11115.3,0,-55.16
2240,48,GSL,3,6,12354.64,0,-67.39
2240,49,GSL,4,6,7273.98,0,-29.47
2240,50,GSL,5,6,7740.91,0,-32.24
2240,51,GSL,0,7,13219.45,0,-83.76
2240,52,GSL,1,7,6480.73,0,-24.84
2240,53,GSL,2,7,6979.68,0,-27.75
2240,54,GSL,3,7,5366.27,0,-18.31
2240,55,GSL,4,7,11795.48,0,-61.29
2240,56,GSL,5,7,9876.2,0,-45.81
2250,0,ISL,0,1,11987.52,1,
2250,1,ISL,1,2,11987.52,1,
2250,2,ISL,2,0,11987.52,1,
2250,3,ISL,3,4,11987.52,1,
2250,4,ISL,4,5,11987.52,1,
2250,5,ISL,5,3,11987.52,1,
2250,6,ISL,0,3,13095.54,1,
2250,7,ISL,1,4,8261.66,1,
2250,8,ISL,2,5,9984.93,1,
2250,45,GSL,0,6,1003.44,1,29.54
2250,46,GSL,1,6,11906.61,0,-62.41
2250,47,GSL,2,6,11076.8,0,-54.84
2250,48,GSL,3,6,12354.1,0,-67.39
2250,49,GSL,4,6,7233.38,0,-29.23
2250,50,GSL,5,6,7779.72,0,-32.47
2250,51,GSL,0,7,13218.04,0,-83.7
2250,52,GSL,1,7,6421.68,0,-24.5
2250,53,GSL,2,7,7036.7,0,-28.08
2250,54,GSL,3,7,5387.04,0,-18.44
2250,55,GSL,4,7,11814.22,0,-61.48
2250,56,GSL,5,7,9842.44,0,-45.57
2260,0,ISL,0,1,11987.52,1,
2260,1,ISL,1,2,11987.52,1,
2260,2,ISL,2,0,11987.52,1,
2260,3,ISL,3,4,11987.52,1,
2260,4,ISL,4,5,11987.52,1,
2260,5,ISL,5,3,11987.52,1,
2260,6,ISL,0,3,13110.2,1,
2260,7,ISL,1,4,8317.14,1,
2260,8,ISL,2,5,9919.43,1,
2260,45,GSL,0,6,1062.25,1,27.18
2260,46,GSL,1,6,11937.5,0,-62.72
2260,47,GSL,2,6,11037.99,0,-54.52
2260,48,GSL,3,6,12353.26,0,-67.38
2260,49,GSL,4,6,7192.81,0,-28.99
2260,50,GSL,5,6,7818.59,0,-32.7
2260,51,GSL,0,7,13216.26,0,-83.62
2260,52,GSL,1,7,6362.48,0,-24.15
2260,53,GSL,2,7,7093.58,0,-28.41
2260,54,GSL,3,7,5408.37,0,-18.56
2260,55,GSL,4,7,11832.71,0,-61.66
2260,56,GSL,5,7,9808.47,0,-45.34
2270,0,ISL,0,1,11987.52,1,
2270,1,ISL,1,2,11987.52,1,
2270,2,ISL,2,0,11987.52,1,
2270,3,ISL,3,4,11987.52,1,
2270,4,ISL,4,5,11987.52,1,
2270,5,ISL,5,3,11987.52,1,
2270,6,ISL,0,3,13123.76,1,
2270,7,ISL,1,4,8373.51,1,
2270,8,ISL,2,5,9853.85,1,
2270,45,GSL,0,6,1122.3,1,25.03
2270,46,GSL,1,6,11968.07,0,-63.04
2270,47,GSL,2,6,10998.88,0,-54.2
2270,48,GSL,3,6,12352.11,0,-67.36
2270,49,GSL,4,6,7152.25,0,-28.76
2270,50,GSL,5,6,7857.5,0,-32.93
2270,51,GSL,0,7,13214.13,0,-83.53
2270,52,GSL,1,7,6303.13,0,-23.81
2270,53,GSL,2,7,7150.31,0,-28.75
2270,54,GSL,3,7,5430.25,0,-18.69
2270,55,GSL,4,7,11850.95,0,-61.84
2270,56,GSL,5,7,9774.31,0,-45.1
2280,0,ISL,0,1,11987.52,1,
2280,1,ISL,1,2,11987.52,1,
2280,2,ISL,2,0,11987.52,1,
2280,3,ISL,3,4,11987.52,1,
2280,4,ISL,4,5,11987.52,1,
2280,5,ISL,5,3,11987.52,1,
2280,6,ISL,0,3,13136.23,1,
2280,7,ISL,1,4,8430.74,1,
2280,8,ISL,2,5,9788.22,1,
2280,45,GSL,0,6,1183.41,1,23.08
2280,46,GSL,1,6,11998.3,0,-63.36
2280,47,GSL,2,6,10959.47,0,-53.88
2280,48,GSL,3,6,12350.67,0,-67.34
2280,49,GSL,4,6,7111.72,0,-28.52
2280,50,GSL,5,6,7896.45,0,-33.17
2280,51,GSL,0,7,13211.64,0,-83.43
2280,52,GSL,1,7,6243.63,0,-23.46
2280,53,GSL,2,7,7206.89,0,-29.08
2280,54,GSL,3,7,5452.67,0,-18.83
2280,55,GSL,4,7,11868.93,0,-62.02
2280,56,GSL,5,7,9739.95,0,-44.87
2290,0,ISL,0,1,11987.52,1,
2290,1,ISL,1,2,11987.52,1,
2290,2,ISL,2,0,11987.52,1,
2290,3,ISL,3,4,11987.52,1,
2290,4,ISL,4,5,11987.52,1,
2290,5,ISL,5,3,11987.52,1,
2290,6,ISL,0,3,13147.6,1,
2290,7,ISL,1,4,8488.76,1,
2290,8,ISL,2,5,9722.58,1,
2290,45,GSL,0,6,1245.4,1,21.28
2290,46,GSL,1,6,12028.21,0,-63.67
2290,47,GSL,2,6,10919.75,0,-53.56
2290,48,GSL,3,6,12348.93,0,-67.32
2290,49,GSL,4,6,7071.23,0,-28.28
2290,50,GSL,5,6,7935.45,0,-33.4
2290,51,GSL,0,7,13208.8,0,-83.31
2290,52,GSL,1,7,6183.98,0,-23.11
2290,53,GSL,2,7,7263.31,0,-29.41
2290,54,GSL,3,7,5475.62,0,-18.96
2290,55,GSL,4,7,11886.66,0,-62.2
2290,56,GSL,5,7,9705.39,0,-44.63
2300,0,ISL,0,1,11987.52,1,
2300,1,ISL,1,2,11987.52,1,
2300,2,ISL,2,0,11987.52,1,
2300,3,ISL,3,4,11987.52,1,
2300,4,ISL,4,5,11987.52,1,
2300,5,ISL,5,3,11987.52,1,
2300,6,ISL,0,3,13157.87,1,
2300,7,ISL,1,4,8547.56,1,
2300,8,ISL,2,5,9656.96,1,
2300,45,GSL,0,6,1308.15,1,19.63
2300,46,GSL,1,6,12057.78,0,-63.99
2300,47,GSL,2,6,10879.72,0,-53.24
2300,48,GSL,3,6,12346.88,0,-67.3
2300,49,GSL,4,6,7030.78,0,-28.05
2300,50,GSL,5,6,7974.47,0,-33.63
2300,51,GSL,0,7,13205.6,0,-83.19
2300,52,GSL,1,7,6124.19,0,-22.76
2300,53,GSL,2,7,7319.57,0,-29.74
2300,54,GSL,3,7,5499.09,0,-19.1
2300,55,GSL,4,7,11904.14,0,-62.38
2300,56,GSL,5,7,9670.63,0,-44.4
2310,0,ISL,0,1,11987.52,1,
2310,1,ISL,1,2,11987.52,1,
2310,2,ISL,2,0,11987.52,1,
2310,3,ISL,3,4,11987.52,1,
2310,4,ISL,4,5,11987.52,1,
2310,5,ISL,5,3,11987.52,1,
2310,6,ISL,0,3,13167.03,1,
2310,7,ISL,1,4,8607.07,1,
2310,8,ISL,2,5,9591.39,1,
2310,45,GSL,0,6,1371.54,1,18.1
2310,46,GSL,1,6,12087.01,0,-64.31
2310,47,GSL,2,6,10839.4,0,-52.92
2310,48,GSL,3,6,12344.54,0,-67.27
2310,49,GSL,4,6,6990.37,0,-27.81
2310,50,GSL,5,6,8013.53,0,-33.87
2310,51,GSL,0,7,13202.04,0,-83.05
2310,52,GSL,1,7,6064.26,0,-22.42
2310,53,GSL,2,7,7375.68,0,-30.07
2310,54,GSL,3,7,5523.08,0,-19.24
2310,55,GSL,4,7,11921.36,0,-62.56
2310,56,GSL,5,7,9635.68,0,-44.16
